Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Customer Status
2883-ILGWO,Male,68,No,0,Compton,90222,33.912246,-118.236773,Stayed
2884-GBPFB,Female,61,Yes,0,Morro Bay,93442,35.369553,-120.763864,Churned
2885-HIJDH,Male,47,Yes,3,Tecate,91980,32.587557,-116.636816,Stayed
2886-KEFUM,Female,50,Yes,0,Big Bend,96011,41.096569,-121.879082,Churned
2887-JPYLU,Female,58,No,3,Stinson Beach,94970,37.921137,-122.657562,Stayed
2888-ADFAO,Female,47,Yes,3,Palmdale,93551,34.613476,-118.256358,Stayed
2889-FPWRM,Male,31,Yes,0,Mckinleyville,95519,40.965011,-124.015255,Churned
2890-WFBHU,Female,26,No,0,Salyer,95563,40.89866,-123.539754,Stayed
2892-GESUL,Female,20,Yes,3,San Juan Capistrano,92675,33.521447,-117.602555,Stayed
2894-QOJRX,Female,19,Yes,0,San Diego,92124,32.827238,-117.089287,Churned
2896-TBNBE,Male,46,Yes,0,Guadalupe,93434,34.936,-120.594655,Stayed
2897-DOVND,Male,31,No,0,Winterhaven,92283,32.852947,-114.850784,Joined
2898-LSJGD,Female,30,Yes,0,Santa Ana,92707,33.714829,-117.872941,Churned
2898-MRKPI,Male,36,Yes,1,Ranchita,92066,33.215251,-116.53633,Stayed
2900-PHPLN,Female,73,Yes,0,Vista,92083,33.17494,-117.242761,Stayed
2903-YYTBW,Male,48,Yes,2,Hemet,92545,33.734933,-117.044145,Joined
2904-GGUAZ,Female,24,Yes,0,Potrero,91963,32.619465,-116.593605,Stayed
2905-KFQUV,Female,61,Yes,0,Moss Beach,94038,37.515556,-122.502311,Joined
2907-ILJBN,Female,21,Yes,0,Duarte,91010,34.145695,-117.95982,Stayed
2908-WGAXL,Female,40,Yes,2,Fullerton,92835,33.902211,-117.914922,Stayed
2908-ZTPNF,Female,41,No,0,Pleasanton,94566,37.633361,-121.862395,Stayed
2911-IJORQ,Male,42,No,0,Stirling City,95978,39.904002,-121.527823,Stayed
2911-UREFD,Female,50,Yes,0,Santa Monica,90405,34.005439,-118.477507,Churned
2911-WDXMV,Male,29,No,3,Fontana,92335,34.087558,-117.464096,Stayed
2916-BQZLN,Male,29,No,0,Reseda,91335,34.200175,-118.540958,Stayed
2919-HBCJO,Female,36,No,0,Downieville,95936,39.578792,-120.780786,Churned
2920-RNCEZ,Male,46,Yes,1,Lebec,93243,34.845861,-118.885163,Joined
2921-XWDJH,Female,76,Yes,0,Glendale,91202,34.167926,-118.267539,Stayed
2923-ARZLG,Male,38,Yes,2,La Verne,91750,34.144703,-117.770299,Stayed
2924-KHUVI,Male,28,Yes,0,Orland,95963,39.748037,-122.302169,Stayed
2925-MXLSX,Female,37,No,0,Chula Vista,91911,32.607964,-117.059459,Stayed
2925-VDZHY,Male,64,Yes,2,Sonora,95370,37.982716,-120.343732,Stayed
2926-JEJJC,Female,26,No,0,Angelus Oaks,92305,34.1678,-116.86433,Stayed
2927-CVULT,Female,64,Yes,1,Ramona,92065,33.044541,-116.833922,Stayed
2927-QRRQV,Male,44,Yes,0,Scott Bar,96085,41.737962,-123.07557,Stayed
2928-HLDBA,Female,31,No,0,Cypress,90630,33.818477,-118.038307,Stayed
2929-ERCFZ,Female,22,Yes,0,Independence,93526,36.869584,-118.189241,Churned
2929-QNSRW,Female,21,Yes,0,San Diego,92130,32.957195,-117.202542,Churned
2930-UOTMB,Female,29,No,0,Riverside,92506,33.930931,-117.361788,Churned
2931-FSOHN,Male,76,No,0,Napa,94559,38.232389,-122.324944,Stayed
2931-SVLTV,Male,59,Yes,3,Vallejo,94589,38.161321,-122.271588,Stayed
2931-VUVJN,Female,71,Yes,0,Murrieta,92562,33.548869,-117.334165,Stayed
2931-XIQBR,Female,41,Yes,3,Kelseyville,95451,38.93496,-122.792243,Stayed
2933-FILNV,Female,53,Yes,3,Carlsbad,92009,33.098018,-117.258203,Churned
2933-XEUJM,Female,56,No,0,Ballico,95303,37.4695,-120.672724,Stayed
2937-FTHUR,Female,45,No,3,Cedar Glen,92321,34.255203,-117.175654,Stayed
2946-KIQSP,Female,59,No,0,Fallbrook,92028,33.362575,-117.299644,Stayed
2947-DOMLJ,Male,47,No,2,Buena Park,90621,33.874224,-117.993368,Churned
2951-QOQTK,Male,28,No,0,Sacramento,95815,38.608405,-121.449942,Churned
2952-QAYZF,Male,30,No,0,Sacramento,95828,38.486938,-121.395805,Churned
2954-PIBKO,Female,64,Yes,0,Los Angeles,90058,34.001617,-118.222274,Stayed
2955-BJZHG,Male,41,Yes,0,Apple Valley,92308,34.424926,-117.184503,Churned
2955-PSXOE,Female,48,No,0,Topanga,90290,34.115192,-118.61017,Churned
2956-GGUCQ,Male,71,Yes,0,Pioneer,95666,38.546999,-120.271114,Churned
2957-JIRMN,Female,69,No,0,Vallejo,94591,38.105733,-122.186338,Stayed
2957-LOLHO,Male,49,No,0,Fallbrook,92028,33.362575,-117.299644,Churned
2958-NHPPS,Male,45,No,0,Sacramento,95816,38.574856,-121.46504,Stayed
2959-EEXWB,Female,54,Yes,2,Pasadena,91105,34.13946,-118.166649,Stayed
2959-FENLU,Female,64,No,0,Los Gatos,95033,37.160194,-121.945611,Stayed
2959-MJHIC,Male,60,Yes,0,Hinkley,92347,34.983808,-117.239306,Churned
2960-NKRSO,Male,60,No,0,Mad River,95552,40.390301,-123.412327,Stayed
2961-VNFKL,Female,42,Yes,0,Mountain View,94041,37.388349,-122.075299,Stayed
2962-XPMCQ,Male,56,No,0,Sacramento,95828,38.486938,-121.395805,Churned
2967-MXRAV,Male,29,Yes,0,Los Angeles,90003,33.964131,-118.272783,Joined
2968-SSGAA,Female,41,No,0,San Francisco,94117,37.770533,-122.445121,Churned
2969-QWUBZ,Female,53,No,0,Los Altos,94022,37.349546,-122.134356,Joined
2969-VAPYH,Female,28,No,0,Fresno,93704,36.799648,-119.801247,Stayed
2969-WGHQO,Female,39,Yes,3,Bradley,93426,35.842889,-121.004862,Stayed
2971-SGAFL,Female,34,No,0,Millbrae,94030,37.601248,-122.403099,Stayed
2972-YDYUW,Female,47,No,0,Posey,93260,35.861928,-118.636698,Stayed
2974-GGUXS,Female,74,Yes,0,Granite Bay,95746,38.749466,-121.184196,Stayed
2977-CEBSX,Female,61,No,0,Coachella,92236,33.680031,-116.171678,Stayed
2978-XXSOG,Female,33,No,0,Doyle,96109,40.012675,-120.101857,Stayed
2979-SXESE,Female,57,Yes,0,Berkeley,94703,37.863843,-122.275684,Churned
2982-IHMFT,Female,75,No,0,San Diego,92126,32.886925,-117.152162,Churned
2982-VPSGI,Female,64,Yes,0,South Pasadena,91030,34.110444,-118.156957,Churned
2983-ZANRP,Female,27,Yes,0,La Puente,91744,34.031441,-117.936436,Churned
2984-AFWNC,Female,52,No,0,Rough And Ready,95975,39.225634,-121.156163,Joined
2984-MIIZL,Male,51,No,0,Guadalupe,93434,34.936,-120.594655,Churned
2984-RGEYA,Female,38,Yes,0,Winnetka,91306,34.209532,-118.577563,Stayed
2984-TBYKU,Male,38,Yes,3,Barstow,92311,34.965648,-117.001509,Stayed
2985-FMWYF,Female,46,No,0,Myers Flat,95554,40.267158,-123.805913,Stayed
2985-JUUBZ,Male,32,Yes,3,Dulzura,91917,32.622999,-116.687855,Stayed
2987-BJXIK,Female,44,No,0,Tulare,93274,36.185471,-119.375243,Stayed
2988-GBIVW,Female,68,Yes,0,Knights Landing,95645,38.875508,-121.765866,Stayed
2988-PLAHS,Female,58,No,0,Sierraville,96126,39.559709,-120.345639,Joined
2988-QRAJY,Male,27,No,0,Santa Rosa,95403,38.488431,-122.752839,Stayed
2990-HWIML,Female,58,No,0,Ontario,91764,34.074087,-117.605618,Churned
2990-IAJSV,Male,55,No,0,San Francisco,94110,37.750021,-122.415201,Stayed
2990-OGYTD,Female,41,Yes,0,Fullerton,92831,33.879983,-117.895482,Stayed
2995-UPRYS,Female,74,Yes,0,Long Beach,90802,33.752524,-118.210737,Churned
2995-YWTCD,Female,20,Yes,1,Browns Valley,95918,39.292334,-121.320597,Stayed
2996-XAUVF,Male,25,No,0,Needles,92363,34.711224,-114.702256,Stayed
2999-AANRQ,Female,23,No,0,Sacramento,95833,38.619049,-121.517552,Stayed
3001-CBHLQ,Male,76,Yes,0,Angels Camp,95222,38.071327,-120.632221,Churned
3001-UNBTL,Male,69,Yes,1,Burbank,91506,34.169706,-118.323548,Stayed
3002-WQZWT,Female,25,No,0,Murrieta,92563,33.581045,-117.14719,Stayed
3003-CMDUU,Female,22,Yes,0,Santa Paula,93060,34.402343,-119.094824,Stayed
3005-NFMTA,Male,73,No,0,Valencia,91354,34.457005,-118.573726,Churned
3005-TYFRD,Female,54,Yes,0,Tollhouse,93667,36.993666,-119.348267,Stayed
3006-XIMLN,Female,34,No,0,Garden Valley,95633,38.852544,-120.837669,Churned
3007-FDPEA,Female,28,No,0,Fallbrook,92028,33.362575,-117.299644,Joined
3009-JWMPU,Male,58,No,0,Five Points,93624,36.397745,-120.119911,Churned
3011-WQKSZ,Male,41,No,3,Foresthill,95631,39.031876,-120.811141,Stayed
3012-VFFMN,Female,61,Yes,1,Richvale,95974,39.495768,-121.747472,Stayed
3014-WJKSM,Male,26,Yes,0,San Luis Obispo,93401,35.233745,-120.626442,Stayed
3016-KSVCP,Male,47,Yes,0,Rancho Palos Verdes,90275,33.753146,-118.367459,Stayed
3018-TFTSU,Male,44,No,0,Hathaway Pines,95233,38.184914,-120.364085,Churned
3021-VLNRJ,Female,25,No,2,Encino,91436,34.152875,-118.486056,Stayed
3022-BEXHZ,Male,19,Yes,1,Sonoma,95476,38.25485,-122.461799,Stayed
3023-GFLBR,Female,63,Yes,0,San Bernardino,92408,34.084909,-117.258107,Churned
3026-ATZYV,Female,32,Yes,2,Riverside,92507,33.976328,-117.319786,Stayed
3027-YNWZU,Female,44,Yes,0,San Ramon,94583,37.766556,-121.976784,Stayed
3027-ZTDHO,Male,21,No,0,Fresno,93721,36.732694,-119.783786,Churned
3030-YDNRM,Male,64,No,0,Pasadena,91107,34.159007,-118.087353,Stayed
3030-YZADT,Male,57,No,0,Grass Valley,95949,39.099204,-121.137962,Churned
3030-ZKIWL,Male,23,No,0,Lake Isabella,93240,35.607875,-118.466318,Joined
3034-ZBEQN,Female,31,Yes,0,La Puente,91746,34.038983,-117.991372,Churned
3038-PQIUY,Female,39,No,0,Dulzura,91917,32.622999,-116.687855,Stayed
3039-MJSLN,Male,36,No,3,Cressey,95312,37.420273,-120.66527,Joined
3043-SUDUA,Female,35,No,0,West Sacramento,95605,38.592745,-121.540036,Stayed
3043-TYBNO,Male,43,No,0,Kneeland,95549,40.664483,-123.865325,Joined
3045-XETSH,Female,34,No,0,Lake Hughes,93532,34.659579,-118.584212,Churned
3049-NDXFL,Female,30,No,0,San Diego,92130,32.957195,-117.202542,Churned
3049-SOLAY,Female,21,Yes,0,San Diego,92109,32.787836,-117.232376,Churned
3050-GBUSH,Female,25,No,0,Burlingame,94010,37.57028,-122.365778,Joined
3050-RLLXC,Female,51,Yes,2,Kyburz,95720,38.766036,-120.209673,Stayed
3055-MJDSB,Male,24,No,0,Planada,95365,37.329725,-120.306399,Stayed
3055-OYMSE,Female,75,No,0,Saratoga,95070,37.257772,-122.051824,Stayed
3055-VTCGS,Female,35,No,0,Whittier,90605,33.960891,-118.032222,Stayed
3057-VJJQE,Male,64,No,0,Yorba Linda,92886,33.897253,-117.792202,Stayed
3058-HJCUY,Male,36,Yes,0,Rancho Cordova,95742,38.591134,-121.161585,Churned
3058-WQDRE,Male,37,No,0,Branscomb,95417,39.710591,-123.682799,Stayed
3059-NGMXB,Male,52,Yes,3,San Jose,95124,37.257063,-121.923037,Stayed
3061-BCKYI,Male,27,No,0,Thousand Palms,92276,33.849263,-116.382778,Stayed
3062-ICYZQ,Female,41,Yes,3,Oak Park,91377,34.19225,-118.776874,Stayed
3063-QFSZL,Female,37,No,0,San Jose,95135,37.28682,-121.723877,Churned
3066-RRJIO,Female,29,No,0,San Francisco,94132,37.722302,-122.491129,Churned
3067-SVMTC,Female,49,Yes,0,Imperial,92251,32.858595,-115.662709,Stayed
3068-OMWZA,Male,77,No,0,Round Mountain,96084,40.923558,-122.059933,Churned
3069-SSVSN,Female,50,No,0,Hilmar,95324,37.394536,-120.890747,Joined
3070-BDOQC,Female,38,No,0,Sacramento,95827,38.549185,-121.328386,Stayed
3070-DVEYC,Male,78,No,0,Williams,95987,39.117537,-122.284654,Churned
3070-FNFZQ,Female,48,Yes,1,Happy Camp,96039,41.831901,-123.487478,Stayed
3071-MVJCD,Male,40,Yes,0,Grizzly Flats,95636,38.636102,-120.522149,Stayed
3071-VBYPO,Male,38,Yes,2,Whittier,90604,33.929704,-118.01208,Joined
3074-GQWYX,Male,30,No,0,San Diego,92117,32.825086,-117.199424,Churned
3077-RSNTJ,Female,29,Yes,3,Long Beach,90807,33.830099,-118.182239,Stayed
3078-ZKNTS,Female,45,Yes,1,Rancho Santa Fe,92091,32.99356,-117.207121,Stayed
3079-BCHLN,Male,26,Yes,0,Wishon,93669,37.287758,-119.548156,Stayed
3082-VQXNH,Male,62,Yes,0,Hat Creek,96040,40.789799,-121.474529,Joined
3082-WQRVY,Male,73,Yes,0,Stockton,95203,37.954089,-121.329761,Stayed
3082-YVEKW,Female,62,Yes,2,Yucca Valley,92284,34.159534,-116.425984,Stayed
3084-DOWLE,Female,47,Yes,0,Citrus Heights,95621,38.69549,-121.307864,Stayed
3085-QUOZK,Female,55,No,0,Alpine,91901,32.827184,-116.703729,Churned
3086-RUCRN,Female,33,No,0,Paicines,95043,36.525703,-120.952122,Stayed
3088-FVYWK,Male,37,Yes,3,Mc Kittrick,93251,35.38381,-119.730885,Stayed
3088-LHEFH,Female,28,No,0,Pollock Pines,95726,38.733908,-120.453416,Stayed
3090-HAWSU,Male,44,No,0,Pasadena,91107,34.159007,-118.087353,Churned
3090-LETTY,Male,54,No,2,San Diego,92130,32.957195,-117.202542,Joined
3090-QFUVD,Female,48,No,0,Reedley,93654,36.636638,-119.421842,Joined
3091-FYHKI,Male,64,No,0,Harbor City,90710,33.798266,-118.300237,Churned
3092-IGHWF,Male,34,Yes,0,San Diego,92130,32.957195,-117.202542,Churned
3094-JOJAI,Male,63,No,0,Maxwell,95955,39.281194,-122.226568,Stayed
3096-GKWEB,Male,42,Yes,0,Bakersfield,93306,35.449881,-118.841442,Stayed
3096-IZETN,Female,32,No,0,Lomita,90717,33.794209,-118.317354,Churned
3096-JRDSO,Female,73,Yes,0,Fallbrook,92028,33.362575,-117.299644,Churned
3096-WPXBT,Female,60,Yes,1,Venice,90291,33.991782,-118.479229,Stayed
3096-YXENJ,Female,25,Yes,0,Danville,94506,37.791481,-121.903253,Stayed
3097-FQTVJ,Female,23,No,0,Denair,95316,37.524721,-120.757977,Stayed
3097-IDVPU,Male,51,Yes,2,Los Angeles,90012,34.065875,-118.238728,Stayed
3097-NNSPB,Female,42,No,0,Valley Ford,94972,38.339996,-122.935056,Churned
3097-NQYSN,Male,73,Yes,0,San Jose,95139,37.218705,-121.762429,Churned
3097-PYWXL,Female,30,Yes,2,New Cuyama,93254,34.956577,-119.750142,Stayed
3099-OONVS,Male,34,Yes,1,Crockett,94525,38.049292,-122.228415,Stayed
3104-OWCGK,Male,21,Yes,0,South Dos Palos,93665,36.959731,-120.653519,Churned
3106-ULWFW,Female,32,Yes,0,Fontana,92337,34.049671,-117.468896,Churned
3108-PCCGG,Male,75,Yes,0,Redwood Valley,95470,39.298065,-123.25211,Stayed
3113-IWHLC,Male,24,No,0,Strathmore,93267,36.141319,-119.129075,Stayed
3115-CZMZD,Male,24,No,0,Independence,93526,36.869584,-118.189241,Stayed
3115-JPJDD,Female,43,Yes,0,Ventura,93003,34.279221,-119.221437,Stayed
3118-UHVVQ,Female,41,Yes,0,Calpine,96124,39.672813,-120.456699,Stayed
3120-FAZKD,Male,19,Yes,2,El Portal,95318,37.654551,-119.822984,Stayed
3125-RAHBV,Male,24,No,0,Rocklin,95765,38.823278,-121.281856,Stayed
3126-WQMGH,Female,19,Yes,0,Yorba Linda,92887,33.884073,-117.732197,Stayed
3128-YOVTD,Female,29,Yes,2,Forbestown,95941,39.531028,-121.24807,Stayed
3129-AAQOU,Female,50,Yes,2,Trabuco Canyon,92679,33.631119,-117.567346,Stayed
3130-ICDUP,Female,56,No,1,Hercules,94547,37.991259,-122.214945,Joined
3131-NWVFJ,Female,56,Yes,0,Pioneer,95666,38.546999,-120.271114,Stayed
3132-TVFDZ,Male,70,Yes,0,Glendale,91202,34.167926,-118.267539,Churned
3133-PZNSR,Male,25,Yes,3,Belmont,94002,37.509366,-122.306132,Stayed
3134-DSHVC,Female,49,No,0,Stockton,95205,37.965695,-121.260051,Stayed
3137-LUPIX,Female,58,No,0,Yucca Valley,92284,34.159534,-116.425984,Stayed
3137-NYQQI,Male,32,Yes,0,Palmdale,93550,34.536232,-118.082935,Stayed
3138-BKYAV,Male,61,No,0,Kerman,93630,36.727418,-120.123526,Churned
3143-ILDAL,Male,21,No,0,El Monte,91732,34.074492,-118.01462,Churned
3143-JQEGI,Female,52,Yes,0,San Diego,92126,32.886925,-117.152162,Churned
3144-AUDBS,Female,59,Yes,0,Calexico,92231,32.690654,-115.431225,Churned
3144-KMTWZ,Male,40,Yes,0,Whittier,90606,33.976678,-118.065875,Stayed
3146-JTQHR,Male,23,Yes,0,San Bruno,94066,37.624436,-122.430661,Stayed
3146-MSEGF,Female,71,Yes,0,Paramount,90723,33.897122,-118.164432,Stayed
3148-AOIQT,Female,23,Yes,0,Sacramento,95837,38.691607,-121.602284,Stayed
3148-BLQJT,Male,33,No,0,Fallbrook,92028,33.362575,-117.299644,Churned
3154-CFSZG,Male,57,Yes,1,Modesto,95351,37.621458,-121.012295,Stayed
3154-HMWUU,Male,28,Yes,0,Winters,95694,38.578604,-122.024579,Stayed
3156-QLHBO,Male,58,No,1,San Jose,95136,37.270938,-121.851046,Joined
3158-MOERK,Female,57,No,0,Hayward,94545,37.62984,-122.120843,Churned
3160-TYXLT,Male,37,No,0,Palmdale,93552,34.557711,-118.029441,Stayed
3161-GETRM,Male,61,Yes,3,Soledad,93960,36.414216,-121.360597,Stayed
3161-ONRWK,Male,35,Yes,0,Hydesville,95547,40.557314,-124.081662,Stayed
3162-KKZXO,Female,75,No,0,Citrus Heights,95610,38.69508,-121.271616,Stayed
3162-ZJZFU,Male,25,Yes,2,Mill Creek,96061,40.331975,-121.460674,Stayed
3164-AALRN,Male,39,No,0,Greenwood,95635,38.921333,-120.897718,Churned
3164-YAXFY,Male,56,No,0,Coulterville,95311,37.722127,-120.110174,Stayed
3165-HDOEW,Male,47,Yes,0,Salida,95368,37.713152,-121.08739,Churned
3166-PNEOF,Female,57,No,0,Walnut Creek,94596,37.900662,-122.052782,Stayed
3167-SNQPL,Male,71,Yes,1,Pine Valley,91962,32.800671,-116.483363,Stayed
3170-GWYKC,Female,30,No,0,Vernalis,95385,37.609095,-121.263381,Stayed
3170-NMYVV,Female,37,Yes,0,Compton,90222,33.912246,-118.236773,Stayed
3173-NVMPX,Female,51,Yes,3,Newport Beach,92663,33.62251,-117.927024,Stayed
3173-WSSUE,Female,22,Yes,2,Canoga Park,91304,34.224377,-118.632656,Stayed
3174-AKMAS,Female,61,Yes,0,Hume,93628,36.807595,-118.901544,Stayed
3174-RKMOW,Male,24,Yes,3,Glendale,91201,34.17051,-118.289463,Stayed
3177-LASXD,Female,43,No,0,Westmorland,92281,33.03679,-115.60503,Churned
3178-CIFOT,Female,34,No,0,Amador City,95601,38.431407,-120.8421,Stayed
3178-FESZO,Female,45,No,0,Clements,95227,38.227285,-121.02789,Churned
3179-GBRWV,Male,79,Yes,0,San Gabriel,91775,34.114772,-118.089431,Stayed
3181-MIZBN,Male,40,Yes,1,Jenner,95450,38.505995,-123.187019,Stayed
3181-VTHOE,Male,19,Yes,0,Browns Valley,95918,39.292334,-121.320597,Stayed
3186-AJIEK,Male,44,No,0,Apple Valley,92308,34.424926,-117.184503,Stayed
3186-BAXNB,Female,20,No,0,Cottonwood,96022,40.336392,-122.448533,Churned
3190-FZATL,Male,49,No,5,Lakeside,92040,32.909873,-116.906774,Stayed
3190-ITQXP,Female,42,Yes,1,Ceres,95307,37.553469,-120.952825,Stayed
3190-XFANI,Male,42,No,0,Happy Camp,96039,41.831901,-123.487478,Churned
3191-CSNMG,Female,57,Yes,1,Upland,91784,34.141146,-117.655583,Joined
3192-LNKRK,Male,63,Yes,1,San Joaquin,93660,36.600193,-120.153393,Stayed
3192-NQECA,Male,26,Yes,0,Santa Monica,90403,34.031529,-118.491156,Churned
3194-ORPIK,Female,59,Yes,0,San Diego,92113,32.697098,-117.116587,Churned
3195-TQDZX,Male,19,No,0,Elk Creek,95939,39.53222,-122.594879,Joined
3196-NVXLZ,Female,23,No,0,Orange Cove,93646,36.633498,-119.298895,Stayed
3197-ARFOY,Female,67,No,0,Ontario,91761,34.035602,-117.591528,Stayed
3197-NNYNB,Male,47,No,0,Jolon,93928,35.930782,-121.189757,Stayed
3198-VELRD,Female,47,Yes,0,Marina Del Rey,90292,33.977468,-118.445475,Churned
3199-NPKCN,Female,39,Yes,0,Menlo Park,94025,37.449551,-122.183762,Stayed
3199-XGZCY,Female,51,No,0,Granada Hills,91344,34.291273,-118.505104,Stayed
3200-MNQTF,Male,38,Yes,0,Raisin City,93652,36.594542,-119.905245,Stayed
3205-MXZRA,Male,47,No,0,Standish,96128,40.346634,-120.386422,Stayed
3207-OYBWH,Male,74,Yes,0,Newport Beach,92661,33.601309,-117.902304,Churned
3208-YPIOE,Male,64,No,0,La Mesa,91942,32.782501,-117.01611,Churned
3209-ZPKFI,Male,28,Yes,1,Borrego Springs,92004,33.200369,-116.192313,Stayed
3211-AAPKX,Male,26,No,0,Woodland,95776,38.694081,-121.694431,Stayed
3211-ILJTT,Male,35,Yes,0,Taft,93268,35.184837,-119.402525,Churned
3212-KXOCR,Male,62,No,0,Inglewood,90302,33.975332,-118.355252,Stayed
3213-VVOLG,Male,22,Yes,2,Sun City,92585,33.739412,-117.173334,Stayed
3214-IYUUQ,Female,19,Yes,0,Pine Grove,95665,38.400264,-120.641274,Stayed
3217-FZDMN,Female,66,No,0,Los Angeles,90001,33.973616,-118.24902,Churned
3219-JQRSL,Female,70,Yes,0,Monterey Park,91755,34.049172,-118.115022,Stayed
3221-CJMSG,Male,45,No,0,Mira Loma,91752,33.999992,-117.535395,Stayed
3223-DWFIO,Male,77,No,0,Forks Of Salmon,96031,41.232128,-123.194748,Stayed
3223-WZWJM,Male,36,No,0,Petrolia,95558,40.274302,-124.210902,Churned
3224-DFQNQ,Female,59,Yes,0,Carmel Valley,93924,36.414611,-121.6386,Stayed
3227-WLKLI,Female,52,Yes,3,San Francisco,94112,37.720498,-122.443119,Stayed
3229-USWAR,Female,40,No,0,San Francisco,94129,37.797526,-122.464531,Stayed
3230-IUALN,Female,41,Yes,0,Eureka,95501,40.796621,-124.15428,Stayed
3230-JCNZS,Female,43,Yes,2,San Francisco,94107,37.768881,-122.395521,Stayed
3230-WYKIR,Male,36,No,0,San Francisco,94110,37.750021,-122.415201,Churned
3234-VKACU,Male,21,No,0,Sunol,94586,37.587494,-121.862856,Joined
3235-ETOOB,Male,51,Yes,0,San Diego,92109,32.787836,-117.232376,Churned
3237-AJGEH,Female,43,Yes,1,Bridgeville,95526,40.372532,-123.525626,Churned
3239-TPHPZ,Female,60,Yes,0,Chula Vista,91910,32.636792,-117.054989,Stayed
3243-ZHOHY,Female,35,No,0,Escondido,92025,33.081478,-117.033814,Stayed
3244-CQPHU,Female,77,No,0,Berkeley,94710,37.872902,-122.303708,Stayed
3244-DCJWY,Female,27,No,0,Bakersfield,93312,35.392599,-119.245341,Churned
3247-MHJKM,Male,27,No,0,Upland,91784,34.141146,-117.655583,Joined
3247-ZVOUO,Male,77,Yes,0,Downey,90240,33.956228,-118.120993,Churned
3249-VHRIP,Female,38,No,0,Fiddletown,95629,38.513484,-120.704613,Stayed
3249-ZPQRG,Male,28,No,0,Diamond Springs,95619,38.683605,-120.811852,Churned
3251-YMVWZ,Male,34,No,0,San Andreas,95249,38.196497,-120.61689,Stayed
3253-HKOKL,Female,31,Yes,2,Elk Grove,95758,38.35363,-121.44195,Stayed
3254-YRILK,Male,74,No,0,Dobbins,95935,39.381174,-121.21191,Churned
3255-GRXMG,Male,58,No,2,Playa Del Rey,90293,33.947305,-118.439841,Stayed
3256-EZDBI,Male,71,Yes,0,Greenville,95947,40.160386,-120.835428,Stayed
3258-SANFR,Male,69,No,0,Big Oak Flat,95305,37.818589,-120.256995,Stayed
3258-SYSWS,Male,75,No,0,Lakeside,92040,32.909873,-116.906774,Stayed
3258-ZKPAI,Male,26,Yes,1,Sacramento,95815,38.608405,-121.449942,Stayed
3259-FDWOY,Male,60,Yes,0,Elk Grove,95758,38.35363,-121.44195,Churned
3259-KNMRR,Male,72,No,0,Montrose,91020,34.2112,-118.230625,Stayed
3259-QMXUN,Male,38,Yes,0,Campo Seco,95226,38.233879,-120.861666,Stayed
3261-CQXOL,Female,33,Yes,2,Concord,94521,37.971421,-121.971504,Stayed
3262-EIDHV,Female,46,Yes,1,Inglewood,90304,33.936827,-118.359824,Stayed
3266-FTKHB,Male,35,No,0,Beale Afb,95903,39.125311,-121.392283,Stayed
3269-ATYWD,Male,79,No,0,San Francisco,94123,37.800254,-122.436975,Churned
3272-VUHPV,Female,24,Yes,1,Whittier,90602,33.972119,-118.020188,Stayed
3274-NSDWE,Female,37,No,0,Ivanhoe,93235,36.385818,-119.224243,Stayed
3275-RHRNE,Male,58,Yes,3,Keeler,93530,36.560498,-117.962461,Stayed
3276-HDUEG,Female,23,No,0,Temecula,92592,33.507255,-117.029473,Churned
3278-FSIXX,Female,34,No,0,Blue Lake,95525,40.94338,-123.831799,Joined
3279-DYZQM,Male,21,Yes,3,Santa Clarita,91350,34.502432,-118.41459,Stayed
3280-MRDOF,Male,69,No,0,Los Angeles,90067,34.057496,-118.413959,Stayed
3280-NMUVX,Male,53,Yes,0,Rio Vista,94571,38.148862,-121.737696,Stayed
3282-ZISZV,Male,56,No,0,South El Monte,91733,34.04622,-118.053753,Stayed
3283-WCWXT,Male,58,Yes,3,Los Angeles,90027,34.127194,-118.295647,Stayed
3284-SVCRO,Female,35,Yes,0,Sunol,94586,37.587494,-121.862856,Stayed
3285-UCQVC,Female,31,No,0,Seaside,93955,36.625114,-121.823565,Churned
3292-PBZEJ,Male,75,No,0,Greenview,96037,41.528541,-122.955018,Stayed
3295-YVUSR,Male,73,No,0,Glendale,91202,34.167926,-118.267539,Joined
3296-SILRA,Female,76,Yes,0,Lakeport,95453,39.080469,-122.955176,Churned
3298-QEICA,Female,27,Yes,0,Fountain Valley,92708,33.712036,-117.950113,Stayed
