Customer ID,Churn Category,Churn Reason
6918-UMQCG,,
6919-ELBGL,,
6921-OZMFH,,
6922-NCEDI,,
6923-AQONU,,
6923-EFPNL,Competitor,Competitor had better devices
6923-JHPMP,,
6924-TDGMT,,
6925-BAYGL,,
6927-WTFIV,Attitude,Attitude of service provider
6928-ONTRW,,
6933-FHBZC,,
6933-VLYFX,,
6937-GCDGQ,,
6941-KXRRV,,
6941-PMGEP,Competitor,Competitor made better offer
6942-LBFDP,,
6946-LMSQS,Competitor,Competitor made better offer
6950-TWMYB,,
6952-OMNWB,,
6953-PBDIN,,
6954-OOYZZ,,
6956-SMUCM,Competitor,Competitor offered higher download speeds
6959-GQEGV,,
6959-UWKHF,Competitor,Competitor had better devices
6960-HVYXR,Competitor,Competitor made better offer
6961-MJKBO,,
6961-VCPMC,Competitor,Competitor offered more data
6963-EZQEE,,
6963-KQYQB,,
6967-PEJLL,,
6967-QIQRV,,
6968-GMKPR,,
6968-MHOMU,,
6968-URWQU,,
6969-MVBAI,,
6972-SNKKW,,
6974-DAFLI,,
6976-BWGLQ,,
6979-TNDEU,,
6979-ZNSFF,Price,Price too high
6980-CDGFC,,
6980-IMXXE,,
6981-TDRFT,,
6982-SSHFK,Competitor,Competitor had better devices
6982-UQZLY,Attitude,Attitude of support person
6985-HAYWX,,
6986-IJDHX,Competitor,Competitor had better devices
6986-IXNDM,,
6987-XQSJT,Attitude,Attitude of support person
6988-CJEYV,,
6990-YNRIO,Attitude,Attitude of support person
6992-TKNYO,,
6993-OHLXR,Competitor,Competitor had better devices
6993-YCOBK,,
6993-YGFJV,,
6994-FGRHH,,
6994-KERXL,,
6994-ORCWG,,
6996-KNSML,Competitor,Competitor had better devices
6997-UVGOX,,
6999-CHVCF,,
7000-WCEVQ,Price,Long distance charges
7005-CCBKV,Dissatisfaction,Service dissatisfaction
7005-CYUIL,,
7008-LZVOZ,,
7009-LGECI,,
7009-PCARS,,
7010-BRBUU,,
7010-ZMVBF,,
7011-CVEUC,,
7013-PSXHK,,
7014-ZZXAW,,
7016-BPGEU,Competitor,Competitor offered higher download speeds
7016-NVRIC,,
7017-VFHAY,,
7017-VFULY,,
7018-FPXHH,,
7018-WBJNK,,
7020-OZKXZ,,
7021-XSNYE,,
7024-OHCCK,Dissatisfaction,Poor expertise of online support
7025-IWFHT,,
7025-WCBNE,,
7026-YMSBE,,
7028-DVOIQ,Other,Don't know
7029-IJEJK,,
7029-RPUAV,Competitor,Competitor offered more data
7030-FZTFM,,
7030-NJVDP,,
7032-LMBHI,,
7033-CLAMM,,
7036-TYDEC,,
7036-ZZKBD,,
7037-MTYVW,,
7041-TXQJH,,
7044-YAACC,,
7047-FWEYA,,
7047-YXDMZ,,
7048-GXDAY,,
7049-GKVZY,,
7054-DMVAS,,
7054-ENNGU,,
7054-LGEQW,Attitude,Attitude of support person
7055-HNEOJ,,
7055-JCGNI,,
7055-VKGDA,Dissatisfaction,Product dissatisfaction
7056-IMHCC,Price,Price too high
7061-OVMIM,,
7064-FRRSW,,
7064-JHXCE,,
7065-YUNRY,Competitor,Competitor made better offer
7067-KSAZT,Competitor,Competitor made better offer
7072-MBHEV,,
7073-QETQY,,
7074-IEVOJ,Dissatisfaction,Product dissatisfaction
7074-STDCN,,
7075-BNDVQ,,
7077-XJMET,,
7078-NVFAM,,
7079-QRCBC,Competitor,Competitor had better devices
7080-TNUWP,,
7083-MIOPC,,
7083-YNSKY,Attitude,Attitude of support person
7088-FBAWU,,
7089-IVVAZ,Competitor,Competitor offered more data
7089-RKVSZ,,
7089-XXAYG,,
7094-MSZAO,,
7096-UCLNH,,
7096-ZNBZI,,
7100-FQPRV,,
7101-HRBLJ,,
7102-JJVTX,,
7103-IPXPJ,,
7103-ZGVNT,,
7105-BENQF,,
7105-MXJLL,,
7107-UBYKY,,
7108-DGVUU,,
7109-CQYUZ,,
7109-MFBYV,,
7110-BDTWG,,
7112-OPOTK,Attitude,Attitude of support person
7113-HIPFI,,
7114-AEOZE,,
7115-IRDHS,,
7120-RFMVS,Price,Price too high
7123-WQUHX,,
7124-UGSUR,Competitor,Competitor had better devices
7126-RBHSD,,
7128-GGCNO,,
7129-ACFOG,,
7129-AZJDE,,
7129-CAKJW,,
7130-CTCUS,,
7130-VTEWQ,Competitor,Competitor offered more data
7130-YXBRO,,
7131-ZQZNK,,
7133-VBDCG,Competitor,Competitor made better offer
7134-HBPBS,,
7134-MJPDY,,
7136-IHZJA,,
7136-RVDTZ,Attitude,Attitude of service provider
7137-NAXML,,
7137-RYLPP,Competitor,Competitor offered higher download speeds
7138-GIRSH,,
7139-JZFVG,,
7140-ADSMJ,,
7142-HVGBG,Competitor,Competitor had better devices
7143-BQIBA,,
7145-FEJWU,,
7147-AYBAA,,
7148-XZPHA,,
7153-CHRBV,,
7153-OANIO,Other,Moved
7156-MHUGY,Competitor,Competitor had better devices
7156-MXBJE,,
7157-SMCFK,,
7159-FVYPK,,
7159-NOKYQ,,
7161-DFHUF,,
7162-WPHPM,,
7163-OCEQI,,
7164-BPTUT,,
7167-PCEYD,,
7168-HDQHG,,
7169-YWAMK,,
7173-TETGO,,
7175-NTIXE,,
7176-WIONM,,
7176-WRTNX,,
7180-PISOG,Attitude,Attitude of service provider
7181-BQYBV,Attitude,Attitude of service provider
7181-OQCUT,,
7182-OVLBJ,,
7184-LRUUR,,
7188-CBBBA,,
7190-XHTWJ,,
7191-ADRGF,,
7196-LIWRH,,
7197-VOJMM,,
7198-GLXTC,Attitude,Attitude of support person
7203-OYKCT,,
7205-BAIAD,,
7206-GZCDC,Attitude,Attitude of support person
7206-PQBBZ,,
7207-RMRDB,Competitor,Competitor had better devices
7208-PSIHR,,
7209-JCUDS,Competitor,Competitor had better devices
7216-EWTRS,Attitude,Attitude of service provider
7216-KAOID,,
7217-JYHOQ,,
7218-HKQFK,Other,Don't know
7219-TLZHO,,
7225-CBZPL,,
7225-IILWY,,
7228-OMTPN,Other,Don't know
7228-PAQPD,,
7233-DRTRF,,
7233-IOQNP,,
7233-PAHHL,,
7234-FECYN,Attitude,Attitude of support person
7234-KMNRQ,,
7235-NXZCP,Competitor,Competitor made better offer
7239-HZZCX,Competitor,Competitor made better offer
7240-ETPTR,Price,Lack of affordable download/upload speed
7240-FQLHE,Attitude,Attitude of support person
7241-AJHFS,,
7242-EDTYC,,
7242-QZLXF,Competitor,Competitor made better offer
7243-LCGGZ,,
7244-KXYZN,,
7244-QWYHG,,
7245-JMTTQ,,
7245-NIIWQ,,
7246-ZGQDF,,
7247-XOZPB,,
7248-VZQLC,Price,Price too high
7249-WBIYX,Competitor,Competitor offered more data
7250-EQKIY,Competitor,Competitor made better offer
7251-LJBQN,,
7251-XFOIL,,
7252-NTGSS,,
7253-UVNDW,Dissatisfaction,Network reliability
7254-IQWOZ,Dissatisfaction,Network reliability
7255-SSFBC,,
7266-GSSJX,,
7267-FRMJW,,
7268-IGMFD,,
7268-WNTCP,,
7269-JISCY,,
7270-BDIOA,Dissatisfaction,Limited range of services
7271-AJDTL,,
7272-QDCKA,,
7273-TEFQD,Price,Long distance charges
7274-CGTOD,,
7274-RTAPZ,Dissatisfaction,Product dissatisfaction
7277-KAMWT,,
7277-OZCGZ,,
7278-CKDNC,,
7279-BUYWN,Attitude,Attitude of support person
7279-NMVJC,,
7284-BUYEC,,
7284-ZZLOH,,
7285-KLOTR,,
7291-CDTMJ,,
7293-LSCDV,,
7294-TMAOP,Competitor,Competitor made better offer
7295-JOMMD,Competitor,Competitor made better offer
7296-PIXQY,,
7297-DVYGA,,
7298-IZWLY,,
7299-GNVPL,,
7301-ABVAD,,
7302-ZHMHP,,
7305-ZWMAJ,,
7306-YDSOI,,
7310-EGVHZ,,
7311-MQJCH,,
7312-XSBAT,,
7314-OXENN,Competitor,Competitor made better offer
7315-WYOAW,,
7317-GGVPB,Dissatisfaction,Product dissatisfaction
7318-EIVKO,,
7319-VENRZ,,
7319-ZNRTR,,
7321-KKSDU,,
7321-PKUYW,Competitor,Competitor had better devices
7321-VGNKU,,
7321-ZNSLA,,
7322-OCWHC,,
7325-ENZFI,,
7326-RIGQZ,,
7328-OWMOM,,
7328-ZJAJO,,
7330-WZLNC,Competitor,Competitor offered more data
7336-RLLRH,,
7337-CINUD,,
7338-ERIVA,,
7339-POGZN,,
7340-KEFQE,,
7341-LXCAF,Dissatisfaction,Product dissatisfaction
7343-EOBEU,,
7346-MEDWM,,
7349-ALMUX,,
7351-KYHQH,,
7351-MHQVU,,
7353-YOWFP,,
7354-OIJLX,,
7356-AYNJP,,
7356-IWLFW,,
7359-PTSXY,Attitude,Attitude of support person
7359-SSBJK,Price,Lack of affordable download/upload speed
7359-WWYJV,,
7361-YPXFS,,
7363-QTBIW,,
7365-BVCJH,,
7369-TRPFD,,
7375-WMVMT,,
7377-DMMRI,Attitude,Attitude of support person
7379-FNIUJ,,
7379-POKDZ,Competitor,Competitor had better devices
7382-DFJTU,,
7384-GHBPI,Attitude,Attitude of support person
7389-KBFIT,,
7392-YYPYJ,,
7394-FKDNK,Competitor,Competitor made better offer
7394-LWLYN,,
7395-IGJOS,Competitor,Competitor made better offer
7395-XWZOY,,
7396-VJUZB,,
7398-HPYZQ,,
7398-LXGYX,,
7398-SKNQZ,,
7399-QHBJS,,
7401-JIXNM,,
7401-RUBNK,,
7402-EYFXX,,
7402-PWYJJ,,
7404-JLKQG,,
7407-SUJIZ,,
7408-OFWXJ,,
7409-JURKQ,,
7409-KIUTL,Competitor,Competitor made better offer
7410-KTVFV,Competitor,Competitor had better devices
7410-OIEDU,,
7410-YTJIK,Competitor,Competitor had better devices
7416-CKTEP,,
7421-ZLUPA,,
7422-WNBTY,,
7426-GSWPO,,
7426-RHZGU,,
7426-WEIJX,,
7427-AUFPY,,
7432-FFVAR,,
7434-SHXLS,Competitor,Competitor made better offer
7435-ZNUYY,,
7439-DKZTW,,
7442-YGZFK,,
7445-WMRBW,,
7446-KQISO,,
7446-SFAOA,,
7446-YPODE,,
7449-HVPIV,,
7450-NWRTR,Competitor,Competitor made better offer
7452-FOLON,,
7459-IMVYU,,
7459-RRWQZ,Competitor,Competitor made better offer
7460-ITWWP,,
7463-IFMQU,,
7465-ZZRVX,,
7469-LKBCI,,
7470-DYNOE,,
7470-MCQTK,Attitude,Attitude of support person
7471-MQPOS,,
7471-WNSUF,,
7472-EQOAV,,
7473-ZBDSN,,
7479-NITWS,Price,Price too high
7480-QNVZJ,Dissatisfaction,Network reliability
7480-SPLEF,,
7481-ATQQS,Attitude,Attitude of support person
7483-IQWIB,,
7486-KSRVI,Dissatisfaction,Product dissatisfaction
7488-MXJIV,Competitor,Competitor had better devices
7492-TAFJD,,
7493-GVFIO,,
7493-TPUWZ,Competitor,Competitor had better devices
7495-OOKFY,Competitor,Competitor made better offer
7501-IWUNG,,
7501-VTYLJ,,
7502-BNYGS,,
7503-EPSZW,,
7503-MIOGA,,
7503-QQRVF,Competitor,Competitor had better devices
7503-ZGUZJ,Dissatisfaction,Lack of self-service on Website
7504-UWHNB,,
7508-DQAKK,,
7508-KBIMB,,
7508-MYBOG,Competitor,Competitor had better devices
7508-SMHXL,,
7511-YMXVQ,Competitor,Competitor had better devices
7515-LODFU,,
7516-GMHUV,,
7517-LDMPS,,
7517-SAWMO,Attitude,Attitude of support person
7519-JTWQH,,
7520-HQWJU,,
7521-AFHAB,,
7521-YXVZY,,
7524-VRLPL,,
7526-BEZQB,Attitude,Attitude of support person
7526-IVLYU,,
7527-QNRUS,,
7529-ZDFXI,,
7530-HDYDS,Attitude,Attitude of support person
7531-GQHME,,
7534-BFESC,Competitor,Competitor made better offer
7537-CBQUZ,,
7537-RBWEA,,
7538-GWHML,Competitor,Competitor made better offer
7541-YLXCL,Other,Don't know
7542-CYDDM,,
7544-ZVIKX,,
7547-EKNFS,Attitude,Attitude of service provider
7548-SEPYI,Competitor,Competitor made better offer
7549-MYGPK,Price,Price too high
7550-WIQVA,,
7551-DACSP,Competitor,Competitor made better offer
7551-JOHTI,Attitude,Attitude of support person
7552-KEYGT,,
7554-AKDQF,,
7554-NEWDD,,
7558-IMLMT,,
7560-QJAVJ,,
7560-QRBXH,,
7562-GSUHK,Competitor,Competitor made better offer
7562-UXTPG,,
7563-BIUPC,Competitor,Competitor made better offer
7564-GHCVB,,
7566-DSRLQ,,
7567-ECMCM,,
7568-PODML,Competitor,Competitor had better devices
7569-NMZYQ,,
7570-WELNY,,
7571-YXDAD,Price,Long distance charges
7572-KPVKK,,
7576-ASEJU,,
7576-JMYWV,,
7576-OYWBN,Competitor,Competitor had better devices
7577-SWIFR,,
7579-KKLOE,,
7579-OOPEC,Competitor,Competitor had better devices
7580-UGXNC,Price,Extra data charges
7581-EBBOU,,
7586-ZATGZ,,
7587-AOVVU,,
7587-RZNME,Price,Lack of affordable download/upload speed
7590-VHVEG,,
7593-JNWRU,Price,Extra data charges
7593-XFKDI,Price,Extra data charges
7594-LZNWR,,
7594-RQHXR,Other,Deceased
7595-EHCDL,,
7595-EUIVN,Competitor,Competitor had better devices
7596-IIWYC,,
7596-LDUXP,,
7596-ZYWBB,,
7598-UAASY,Competitor,Competitor had better devices
7599-FKVXZ,Other,Don't know
7599-NTMDP,,
7601-DHFWZ,,
7601-GNDYK,,
7601-WFVZV,,
7602-DBTOU,,
7602-MVRMB,,
7603-USHJS,Attitude,Attitude of support person
7605-BDWDC,,
7605-SNLQG,,
7606-BPHHN,,
7607-QKKTJ,,
7608-RGIRO,,
7609-NRNCA,,
7609-YBPXG,,
7610-TVOPG,,
7611-YKYTC,,
7613-LLQFO,Dissatisfaction,Limited range of services
7614-QVWQL,Other,Moved
7615-ESMYF,Competitor,Competitor made better offer
7617-EYGLW,,
7619-ODSGN,Attitude,Attitude of support person
7619-PLRLP,,
7621-VPNET,,
7622-FWGEW,,
7622-NXQZR,,
7623-HKYRK,,
7623-TRNQN,Price,Extra data charges
7625-XCQRH,Dissatisfaction,Network reliability
7627-JKIAZ,Competitor,Competitor offered higher download speeds
7629-WFGLW,,
7629-WIXZF,,
7632-MNYOY,Attitude,Attitude of service provider
7632-YUTXB,,
7633-MVPUY,,
7634-HLQJR,,
7634-WSWDB,,
7636-OWBPG,,
7636-PEPNS,,
7636-XUHWW,,
7638-QVMVY,Attitude,Attitude of support person
7639-LIAYI,,
7639-OPLNG,,
7639-SUPCW,Competitor,Competitor made better offer
7641-EUYET,Dissatisfaction,Product dissatisfaction
7641-TQFHN,,
7643-RCHXS,,
7644-OMVMY,,
7647-GYYKX,,
7649-PHJVR,,
7649-SIJJF,,
7654-YWJUF,,
7657-DYEPJ,Price,Lack of affordable download/upload speed
7658-UYUQS,,
7660-HDPJV,Dissatisfaction,Poor expertise of online support
7661-CPURM,,
7663-CUXZB,,
7663-RGWBC,Other,Don't know
7663-YJHSN,,
7663-ZTEGJ,,
7665-NKLAV,,
7665-TOALD,Competitor,Competitor made better offer
7665-VIGUD,,
7666-WKRON,Dissatisfaction,Lack of self-service on Website
7668-XCFYV,,
7669-LCRSD,,
7670-ZBPOQ,,
7672-VFMXZ,,
7673-BQGKU,,
7673-LPRNY,,
7674-YTAFD,,
7675-OZCZG,Competitor,Competitor made better offer
7677-SJJJK,,
7682-AZNDK,,
7683-CBDKJ,Competitor,Competitor had better devices
7684-XSZIY,,
7688-AWMDX,,
7690-KPNCU,,
7691-KGKGP,,
7691-XVTZH,,
7693-LCKZL,Competitor,Competitor had better devices
7693-QPEFS,,
7694-VLBWQ,Dissatisfaction,Product dissatisfaction
7695-PKLCZ,,
7696-AMHOD,,
7696-CFTAT,,
7698-YFGEZ,,
7703-ZEKEF,Competitor,Competitor offered more data
7706-DZNKK,,
7706-YLMQA,,
7707-PYBBH,,
7710-JSYOA,,
7711-GQBZC,,
7711-YIJWC,,
7714-YXSMB,,
7716-YTYHG,Competitor,Competitor offered higher download speeds
7717-BICXI,,
7718-RXDGG,,
7718-UPSKJ,,
7721-DVEKZ,,
7721-JXEAW,Competitor,Competitor offered higher download speeds
7722-CVFXN,,
7722-VJRQD,,
7727-SHVZV,,
7729-JTEEC,,
7729-XBTWX,,
7730-CLDSV,,
7730-IUTDZ,Dissatisfaction,Network reliability
7733-UDMTP,,
7734-DBOAI,Attitude,Attitude of support person
7739-LAXOG,Competitor,Competitor offered more data
7740-BTPUX,,
7740-KKCXF,,
7742-MYPGI,,
7743-EXURX,Dissatisfaction,Product dissatisfaction
7746-AWNQW,,
7746-QYVCO,,
7748-UMTRK,,
7750-EYXWZ,,
7752-XUSCI,Other,Don't know
7753-USQYQ,,
7754-IXRMC,,
7758-UJWYS,,
7758-XKCBS,Competitor,Competitor offered more data
7760-OYPDY,Competitor,Competitor had better devices
7762-ONLJY,,
7762-URZQH,Dissatisfaction,Product dissatisfaction
7764-BDPEE,,
7765-LWVVH,,
7766-CLTIC,,
7767-UXAGJ,Competitor,Competitor made better offer
7771-CFQRQ,,
7771-ZONAT,,
7774-OJSXI,Dissatisfaction,Poor expertise of phone support
7776-QGYJC,,
7776-QWNFX,Attitude,Attitude of support person
7777-UNYHB,,
7779-LGOVN,Dissatisfaction,Limited range of services
7779-ORAEL,,
7780-OTDSO,Attitude,Attitude of support person
7781-EWARA,,
7781-HVGMK,,
7783-YKGDV,Price,Lack of affordable download/upload speed
7785-RDVIG,,
7786-WBJYI,Competitor,Competitor made better offer
7787-BNTZM,,
7789-CRUVC,,
7789-HKSBS,,
7794-JASDG,,
7795-CFOCW,,
7797-EJMDP,,
7798-JVXYM,,
7799-DSEWS,,
7799-LGRDP,,
7801-CEDNV,,
7801-KICAO,,
7802-EFKNY,Competitor,Competitor had better devices
7803-XOCCZ,,
7808-DVWEP,,
7811-JIVPF,,
7812-FZHPE,Price,Long distance charges
7813-TKCVO,,
7813-ZGGAW,,
7814-LEEVE,,
7815-PDTHL,,
7816-VGHTO,,
7817-BOQPW,Competitor,Competitor made better offer
7817-OMJNA,,
7820-ZYGNY,,
7821-DPRQE,,
7823-JSOAG,,
7824-PANSQ,,
7825-ECJRF,Dissatisfaction,Network reliability
7825-GKXMW,Competitor,Competitor made better offer
7826-VVKWT,,
7831-QGOXH,Other,Don't know
7833-PKIHD,,
7838-LAZFO,,
7839-NUIAA,,
7839-QRKXN,Price,Long distance charges
7841-FCRQD,,
7841-TZDMQ,Other,Don't know
7845-URHJN,Price,Price too high
7850-THJMU,,
7850-VWJUU,,
7851-FLGGQ,Competitor,Competitor had better devices
7851-WZEKY,Competitor,Competitor made better offer
7852-LECYP,,
7853-GVUDZ,Price,Long distance charges
7853-OETYL,,
7853-WNZSY,,
7854-EDSSA,Dissatisfaction,Poor expertise of online support
7854-EKTJL,Attitude,Attitude of support person
7854-FOKSF,Competitor,Competitor offered higher download speeds
7855-DIWPO,,
7856-GANIL,,
7858-GTZSP,,
7860-KSUGX,,
7860-UXCRM,,
7861-UVUFT,Competitor,Competitor had better devices
7868-BGSZA,,
7868-TMWMZ,,
7869-ZYDST,,
7872-BAAZR,,
7872-RDDLZ,,
7873-CVMAW,,
7874-ECPQJ,,
7876-AEHIG,,
7876-BEUTG,,
7876-DNYAP,,
7878-JGDKK,,
7878-RTCZG,,
7879-CGSFV,,
7880-XSOJX,,
7881-EVUAD,Competitor,Competitor offered more data
7881-INRLC,Competitor,Competitor offered more data
7883-ROJOC,,
7890-VYYWG,Competitor,Competitor had better devices
7892-POOKP,Other,Moved
7892-QVYKW,,
7893-IXHRQ,Attitude,Attitude of service provider
7895-VONWT,,
7898-PDWQE,,
7901-HXJVA,,
7901-IIDQV,,
7901-TBKJX,,
7903-CMPEY,Competitor,Competitor had better devices
7905-NJMXS,,
7905-TVXTA,,
7908-QCBCA,Competitor,Competitor had better devices
7909-FIOIY,,
7912-SYRQT,Competitor,Competitor offered more data
7916-VCCPB,,
7919-ZODZZ,,
7921-BEPCI,,
7921-LMDFQ,,
7923-IYJWY,,
7924-GJZFI,,
7925-PNRGI,,
7926-IJOOU,,
7927-AUXBZ,Attitude,Attitude of support person
7928-VJYAB,,
7929-DMBCV,,
7929-SKFGK,,
7931-PXHFC,Dissatisfaction,Poor expertise of phone support
7932-WPTDS,Competitor,Competitor made better offer
7938-OUHIO,Attitude,Attitude of service provider
7940-UQQUG,,
7941-RCJOW,,
7943-RQCHR,Competitor,Competitor offered more data
7945-HLKEA,,
7945-PRBVF,,
7950-XWOVN,,
7951-QKZPL,Price,Long distance charges
7951-VRDVK,,
7952-OBOYL,,
7954-MLBUN,,
7956-XQWGU,,
7957-RYHQD,Price,Price too high
7963-GQRMY,Price,Extra data charges
7963-SHNDT,,
7964-VEXDG,,
7964-YESJC,,
7964-ZRKKG,,
7966-YOTQW,,
7967-HYCDE,,
7968-QUXNS,,
7969-AULMZ,Other,Moved
7969-FFOWG,,
7971-HLVXI,,
7973-DZRKH,,
7975-JMZNT,,
7975-TZMLR,,
7976-CICYS,,
7977-HXJKU,,
7978-DKUQH,,
7979-CORPM,Other,Don't know
7980-MHFLQ,,
7982-VCELR,,
7989-AWGEH,,
7989-CHGTL,Competitor,Competitor made better offer
7989-VCQOH,,
7993-NQLJE,,
7993-PYKOF,Dissatisfaction,Network reliability
7994-UYIVZ,,
7994-XIRTR,,
7995-ZHHNZ,,
7996-BPXHY,,
7996-MHXLW,,
7997-EASSD,,
7998-WNZEM,,
7998-ZLXWN,,
8000-REIQB,Competitor,Competitor made better offer
8003-EWNDZ,,
8006-PYCSW,,
8007-YYPWD,,
8008-ESFLK,,
8008-HAWED,Competitor,Competitor had better devices
8008-OTEZX,,
8010-EZLOU,Competitor,Competitor offered higher download speeds
8012-SOUDQ,,
8015-IHCGW,,
8016-NCFVO,,
8016-ZMGMO,,
8017-LXHFA,Competitor,Competitor made better offer
8017-UVSZU,,
8019-ENHXU,Dissatisfaction,Network reliability
8020-BWHYL,Competitor,Competitor offered more data
8022-BECSI,,
8023-QHAIO,,
8024-XNAFQ,,
8028-PNXHQ,,
8029-XYPWT,,
8033-ATFAS,,
8033-VCZGH,,
8034-RYTVV,,
8035-BUYVG,Attitude,Attitude of support person
8035-PWSEV,,
8039-ACLPL,,
8039-EQPIM,,
8040-MNRTF,,
8041-TMEID,,
8042-JVNFH,Attitude,Attitude of support person
8042-RNLKO,,
8043-PNYSD,,
8044-BGWPI,,
8046-DNVTL,,
8048-DSDFQ,,
8049-WJCLQ,,
8050-DVOJX,,
8050-WYBND,,
8050-XGRVL,,
8051-HJRLT,Attitude,Attitude of service provider
8053-WWDRO,Competitor,Competitor made better offer
8058-DMYRU,,
8058-INTPH,Competitor,Competitor made better offer
8058-JMEQO,Competitor,Competitor made better offer
8059-UDZFY,,
8060-HIWJJ,,
8062-YBDOE,Other,Don't know
8063-GBATB,Competitor,Competitor had better devices
8063-RJYNF,Competitor,Competitor offered higher download speeds
8064-RAVOH,,
8065-BVEPF,,
8065-QBYTO,,
8065-YKXKD,Other,Don't know
8066-POXGX,Attitude,Attitude of service provider
8067-NIOYM,,
8069-RHUXK,,
8069-YQQAJ,,
8070-AAWZP,,
8071-SBTRN,,
8073-IJDCM,Price,Long distance charges
8075-GXIUB,,
8076-FEZKJ,,
8079-XRJRS,Dissatisfaction,Network reliability
8080-DDEMJ,Attitude,Attitude of support person
8080-POTJR,,
8082-GHXOP,,
8083-YTZES,Attitude,Attitude of support person
8084-OIVBS,,
8085-MSNLK,,
8086-OVPWV,Competitor,Competitor made better offer
8087-LGYHQ,,
8089-UZWLX,,
8091-TTVAX,,
8092-NLTGF,,
8095-WANWK,,
8096-LOIST,,
8097-OMULG,,
8097-VBQTZ,,
8098-LLAZX,Competitor,Competitor made better offer
8098-TDCBU,,
8099-MZPUJ,,
8100-HZZLJ,,
8100-PNJMH,,
8104-OSKWT,,
8106-GWQOK,,
8107-KNCIM,,
8107-RZLNV,,
8108-UXRQN,,
8109-YUOHE,,
8111-BKVDS,,
8111-RKSPX,Dissatisfaction,Service dissatisfaction
8111-SLLHI,Attitude,Attitude of support person
8118-LSUEL,Dissatisfaction,Product dissatisfaction
8118-TJAFG,,
8120-JDCAM,,
8123-QBNAZ,,
8124-NZVGJ,,
8125-QPFJD,,
8128-YVJRG,Attitude,Attitude of support person
8129-GMVGI,,
8132-YPVBX,,
8133-ANHHJ,,
8138-EALND,,
8143-ETQTI,,
8144-DGHXP,,
8146-QQKZH,,
8148-BPLZQ,,
8148-NLEGT,,
8148-WOCMK,,
8149-AIQCG,,
8149-RSOUN,Competitor,Competitor offered more data
8150-QUDFX,,
8152-UOBNY,,
8152-VETUR,,
8155-IBNHG,Attitude,Attitude of support person
8158-WPEZG,,
8160-HOWOX,,
8161-QYMTT,,
8164-OCKUJ,,
8165-CBKXO,,
8165-ZJRNM,,
8166-ORCHU,,
8166-ZZTFS,Attitude,Attitude of support person
8167-GJLRN,,
8168-UQWWF,Competitor,Competitor offered more data
8169-SAEJD,,
8173-RXAYP,,
8174-LNWMW,,
8174-TBVCF,,
8178-EYZUO,Price,Extra data charges
8180-AKMJV,,
8181-YHCMF,,
8182-BJDSI,Attitude,Attitude of service provider
8182-PNAGI,Price,Extra data charges
8183-ONMXC,Competitor,Competitor made better offer
8184-WMOFI,,
8185-UPYBR,Dissatisfaction,Product dissatisfaction
8189-DUKMV,,
8189-HBVRW,,
8189-XRIKE,,
8190-ZTQFB,,
8191-XWSZG,,
8194-PEEBY,,
8197-BFWVU,,
8198-RKSZG,,
8199-ZLLSA,Competitor,Competitor had better devices
8200-KLNYW,,
8200-LGKSR,,
8201-AAXCB,,
8203-XJZRC,,
8204-TIFGJ,,
8204-YJCLA,,
8205-MQUGY,,
8205-OTCHB,Dissatisfaction,Network reliability
8205-VSLRB,,
8207-DMRVL,,
8207-VVMYB,,
8208-EUMTE,,
8212-CRQXP,,
8212-DJRCH,,
8213-TAZPM,,
8215-NGSPE,,
8216-AZUUZ,,
8217-QYOHV,,
8218-FFJDS,,
8219-VYBVI,,
8220-OCUFY,,
8221-EQDGL,,
8221-HVAYI,,
8224-DWCKX,,
8224-IVVPA,,
8224-KDLKN,,
8224-UAXBZ,,
8225-BTJAU,Competitor,Competitor had better devices
8226-BXGES,,
8229-BUJHX,,
8229-MYEJZ,,
8229-TNIQA,Other,Don't know
8231-BSWXX,,
8232-CTLKO,,
8232-UTFOZ,,
8234-GSZYK,,
8237-ULIXL,,
8241-JUIQO,,
8242-JSVBO,,
8242-PDSGJ,,
8242-SOQUO,,
8245-UMPYT,Dissatisfaction,Poor expertise of phone support
8246-SHFGA,,
8249-THVEC,,
8250-ZNGGW,,
8257-RZAHR,Competitor,Competitor offered more data
8258-GSTJK,Competitor,Competitor had better devices
8259-DZLIZ,,
8259-NFJTV,,
8260-NGFNY,Other,Don't know
8261-GWDBQ,,
8262-COGGB,,
8263-JQAIK,Competitor,Competitor offered more data
8263-OKETD,,
8263-QMNTJ,,
8265-HKSOW,,
8266-VBFQL,,
8267-KFGYD,,
8267-ZNYVZ,Attitude,Attitude of service provider
8268-YDIXR,,
8270-RKSAP,,
8272-ONJLV,,
8276-MQBYC,Price,Long distance charges
8277-RVRSV,,
8280-MQRQN,Dissatisfaction,Network reliability
8285-ABVLB,,
8286-AFUYI,,
8290-YWKHZ,Competitor,Competitor made better offer
8292-FRFZQ,,
8292-ITGYJ,,
8292-TYSPY,Competitor,Competitor offered more data
8294-UIMBA,,
8295-FHIVV,,
8295-KMENE,,
8305-VHZBZ,Price,Long distance charges
8309-IEYJD,,
8309-PPCED,,
8311-UEUAB,,
8313-AFGBW,,
8313-KTIHG,,
8313-NDOIA,,
8314-DPQHL,,
8314-HTWVE,,
8316-BBQAY,,
8317-BVKSO,,
8318-LCNBW,,
8319-QBEHW,,
8325-QRPZR,,
8327-LZKAS,Dissatisfaction,Service dissatisfaction
8327-WKMIE,,
8328-SKJNO,,
